//NPC	맵번호	x	y	side	(스크립트)펄숫이름
// ------------------------------------------------------------
//                  초보자의길
// ------------------------------------------------------------
8	2823	6	8	1	왈숙네
8	2824	6	8	1	왈숙네
8	2825	6	8	1	왈숙네
8	2826	6	8	1	왈숙네
8	2827	6	8	1	왈숙네
8	2828	6	8	1	왈숙네
8	2829	6	8	1	왈숙네
8	2830	6	8	1	왈숙네
8	2831	6	8	1	왈숙네
8	2832	6	8	1	왈숙네
8	2833	6	8	1	왈숙네
8	2834	6	8	1	왈숙네
8	2835	6	8	1	왈숙네
8	2836	6	8	1	왈숙네
8	2837	6	8	1	왈숙네
8	2838	6	8	1	왈숙네
8	2839	6	8	1	왈숙네
8	2840	6	8	1	왈숙네
8	2841	6	8	1	왈숙네
8	2842	6	8	1	왈숙네
8	2843	6	8	1	왈숙네
8	2844	6	8	1	왈숙네
8	2845	6	8	1	왈숙네


//타성엔피시
8	7716	6	8	1	타성주모
8	7717	6	8	1	타성주모
8	7718	6	8	1	타성주모
63	7716	6	4	2	소소
18	7705	2	4	2	성황할머니
19	7706	2	4	2	성황할머니
19	7711	3	5	2	성황할머니
9	7715	5	5	2	동부여떡쇠
11	7724	5	4	2	옥이
13	7722	4	5	2	예쁜이
15	7723	5	4	2	뭉치
22	7701	6	6	2	직업전사
20	7714	6	6	2	직업도적
24	7703	6	6	2	직업술사
26	7721	6	6	2	직업도사
28	7725	6	5	2	영혼사
//송원성
8	7743	6	8	1	타성주모
8	7744	6	8	1	타성주모
8	7745	6	8	1	타성주모
63	7743	6	4	2	소소
18	7732	2	4	2	성황할머니
19	7733	2	4	2	성황할머니
19	7738	3	5	2	성황할머니
9	7742	5	5	2	송원떡쇠
11	7751	5	4	2	옥이
13	7749	4	5	2	예쁜이
15	7750	5	4	2	뭉치
22	7728	6	6	2	직업전사
20	7741	6	6	2	직업도적
24	7730	6	6	2	직업술사
26	7748	6	6	2	직업도사
28	7752	6	5	2	영혼사
//장훈성
8	7770	6	8	1	타성주모
8	7771	6	8	1	타성주모
8	7772	6	8	1	타성주모
18	7759	2	4	2	성황할머니
19	7760	2	4	2	성황할머니
19	7765	3	5	2	성황할머니
9	7769	5	5	2	떡쇠
11	7778	5	4	2	옥이
13	7776	4	5	2	예쁜이
15	7777	5	4	2	뭉치
22	7755	6	6	2	직업전사
20	7768	6	6	2	직업도적
24	7757	6	6	2	직업술사
26	7775	6	6	2	직업도사
28	7779	6	5	2	영혼사
//읍루성
8	7797	6	8	1	타성주모
8	7798	6	8	1	타성주모
8	7799	6	8	1	타성주모
18	7786	2	4	2	성황할머니
19	7787	2	4	2	성황할머니
19	7792	3	5	2	성황할머니
9	7796	5	5	2	떡쇠
11	7805	5	4	2	옥이
13	7803	4	5	2	예쁜이
15	7804	5	4	2	뭉치
22	7782	6	6	2	직업전사
20	7795	6	6	2	직업도적
24	7784	6	6	2	직업술사
26	7802	6	6	2	직업도사
28	7806	6	5	2	영혼사
//만번한
8	7824	6	8	1	타성주모
8	7825	6	8	1	타성주모
8	7826	6	8	1	타성주모
18	7813	2	4	2	성황할머니
19	7814	2	4	2	성황할머니
19	7819	3	5	2	성황할머니
9	7823	5	5	2	떡쇠
11	7832	5	4	2	옥이
13	7830	4	5	2	예쁜이
15	7831	5	4	2	뭉치
22	7809	6	6	2	직업전사
20	7822	6	6	2	직업도적
24	7811	6	6	2	직업술사
26	7829	6	6	2	직업도사
28	7833	6	5	2	영혼사
//천안궁
8	7851	6	8	1	타성주모
8	7852	6	8	1	타성주모
8	7853	6	8	1	타성주모
18	7840	2	4	2	성황할머니
19	7841	2	4	2	성황할머니
19	7846	3	5	2	성황할머니
9	7850	5	5	2	떡쇠
11	7859	5	4	2	옥이
13	7857	4	5	2	예쁜이
15	7858	5	4	2	뭉치
22	7836	6	6	2	직업전사
20	7849	6	6	2	직업도적
24	7838	6	6	2	직업술사
26	7856	6	6	2	직업도사
28	7860	6	5	2	영혼사
//상곡
8	7878	6	8	1	타성주모
8	7879	6	8	1	타성주모
8	7880	6	8	1	타성주모
18	7867	2	4	2	성황할머니
19	7868	2	4	2	성황할머니
19	7873	3	5	2	성황할머니
9	7877	5	5	2	떡쇠
11	7886	5	4	2	옥이
13	7884	4	5	2	예쁜이
15	7885	5	4	2	뭉치
22	7863	6	6	2	직업전사
20	7876	6	6	2	직업도적
24	7865	6	6	2	직업술사
26	7883	6	6	2	직업도사
28	7887	6	5	2	영혼사
//어양
8	7905	6	8	1	타성주모
8	7906	6	8	1	타성주모
8	7907	6	8	1	타성주모
18	7894	2	4	2	성황할머니
19	7895	2	4	2	성황할머니
19	7900	3	5	2	성황할머니
9	7904	5	5	2	떡쇠
11	7913	5	4	2	옥이
13	7911	4	5	2	예쁜이
15	7912	5	4	2	뭉치
22	7890	6	6	2	직업전사
20	7903	6	6	2	직업도적
24	7892	6	6	2	직업술사
26	7910	6	6	2	직업도사
28	7914	6	5	2	영혼사
//관령
8	7932	6	8	1	타성주모
8	7933	6	8	1	타성주모
8	7934	6	8	1	타성주모
18	7921	2	4	2	성황할머니
19	7922	2	4	2	성황할머니
19	7927	3	5	2	성황할머니
9	7931	5	5	2	떡쇠
11	7940	5	4	2	옥이
13	7938	4	5	2	예쁜이
15	7939	5	4	2	뭉치
22	7917	6	6	2	직업전사
20	7930	6	6	2	직업도적
24	7919	6	6	2	직업술사
26	7937	6	6	2	직업도사
28	7941	6	5	2	영혼사
//범안
8	7959	6	8	1	타성주모
8	7960	6	8	1	타성주모
8	7961	6	8	1	타성주모
18	7948	2	4	2	성황할머니
19	7949	2	4	2	성황할머니
19	7954	3	5	2	성황할머니
9	7958	5	5	2	떡쇠
11	7967	5	4	2	옥이
13	7965	4	5	2	예쁜이
15	7966	5	4	2	뭉치
22	7944	6	6	2	직업전사
20	7957	6	6	2	직업도적
24	7946	6	6	2	직업술사
26	7964	6	6	2	직업도사
28	7968	6	5	2	영혼사



//국내엔피씨
//평양
8	8016	6	8	1	왈숙네
8	8017	6	8	1	왈숙네
8	8018	6	8	1	왈숙네
63	8016	6	4	2	소소
18	8005	2	4	2	성황할머니
19	8006	2	4	2	성황할머니
19	8011	3	5	2	성황할머니
9	8015	5	5	2	평양털보
11	8024	5	4	2	옥이
13	8022	4	5	2	예쁜이
15	8023	5	4	2	고구려갑옷점
22	8000	6	6	2	직업전사
20	8014	6	6	2	직업도적
24	8003	6	6	2	직업술사
26	8021	6	6	2	직업도사
28	8025	6	5	2	영혼사
//졸본
8	8043	6	8	1	왈숙네
8	8044	6	8	1	왈숙네
8	8045	6	8	1	왈숙네
63	8043	6	4	2	소소
18	8032	2	4	2	성황할머니
19	8033	2	4	2	성황할머니
19	8038	3	5	2	성황할머니
9	8042	5	5	2	졸본털보
11	8051	5	4	2	옥이
13	8049	4	5	2	예쁜이
15	8050	5	4	2	고구려갑옷점
22	8028	6	6	2	직업전사
20	8041	6	6	2	직업도적
24	8030	6	6	2	직업술사
26	8048	6	6	2	직업도사
28	8052	6	5	2	영혼사
//숙군
8	8070	6	8	1	왈숙네
8	8071	6	8	1	왈숙네
8	8072	6	8	1	왈숙네
18	8059	2	4	2	성황할머니
19	8060	2	4	2	성황할머니
19	8065	3	5	2	성황할머니
9	8069	5	5	2	떡쇠
11	8078	5	4	2	옥이
13	8076	4	5	2	예쁜이
15	8077	5	4	2	고구려갑옷점
22	8055	6	6	2	직업전사
20	8068	6	6	2	직업도적
24	8057	6	6	2	직업술사
26	8075	6	6	2	직업도사
28	8079	6	5	2	영혼사
//선양
8	8097	6	8	1	왈숙네
8	8098	6	8	1	왈숙네
8	8099	6	8	1	왈숙네
18	8086	2	4	2	성황할머니
19	8087	2	4	2	성황할머니
19	8092	3	5	2	성황할머니
9	8096	5	5	2	떡쇠
11	8105	5	4	2	옥이
13	8103	4	5	2	예쁜이
15	8104	5	4	2	고구려갑옷점
22	8082	6	6	2	직업전사
20	8095	6	6	2	직업도적
24	8084	6	6	2	직업술사
26	8102	6	6	2	직업도사
28	8106	6	5	2	영혼사
//집안
8	8124	6	8	1	왈숙네
8	8125	6	8	1	왈숙네
8	8126	6	8	1	왈숙네
18	8113	2	4	2	성황할머니
19	8114	2	4	2	성황할머니
19	8119	3	5	2	성황할머니
9	8123	5	5	2	떡쇠
11	8132	5	4	2	옥이
13	8130	4	5	2	예쁜이
15	8131	5	4	2	고구려갑옷점
22	8109	6	6	2	직업전사
20	8122	6	6	2	직업도적
24	8111	6	6	2	직업술사
26	8129	6	6	2	직업도사
28	8133	6	5	2	영혼사
//산해관
8	8151	6	8	1	왈숙네
8	8152	6	8	1	왈숙네
8	8153	6	8	1	왈숙네
18	8140	2	4	2	성황할머니
19	8141	2	4	2	성황할머니
19	8146	3	5	2	성황할머니
9	8150	5	5	2	떡쇠
11	8159	5	4	2	옥이
13	8157	4	5	2	예쁜이
15	8158	5	4	2	고구려갑옷점
22	8136	6	6	2	직업전사
20	8149	6	6	2	직업도적
24	8138	6	6	2	직업술사
26	8156	6	6	2	직업도사
28	8160	6	5	2	영혼사
//신성
8	8178	6	8	1	왈숙네
8	8179	6	8	1	왈숙네
8	8180	6	8	1	왈숙네
18	8167	2	4	2	성황할머니
19	8168	2	4	2	성황할머니
19	8173	3	5	2	성황할머니
9	8177	5	5	2	떡쇠
11	8186	5	4	2	옥이
13	8184	4	5	2	예쁜이
15	8185	5	4	2	고구려갑옷점
22	8163	6	6	2	직업전사
20	8176	6	6	2	직업도적
24	8165	6	6	2	직업술사
26	8183	6	6	2	직업도사
28	8187	6	5	2	영혼사
//용성
8	8205	6	8	1	왈숙네
8	8206	6	8	1	왈숙네
8	8207	6	8	1	왈숙네
18	8194	2	4	2	성황할머니
19	8195	2	4	2	성황할머니
19	8200	3	5	2	성황할머니
9	8204	5	5	2	떡쇠
11	8213	5	4	2	옥이
13	8211	4	5	2	예쁜이
15	8212	5	4	2	고구려갑옷점
22	8190	6	6	2	직업전사
20	8203	6	6	2	직업도적
24	8192	6	6	2	직업술사
26	8210	6	6	2	직업도사
28	8214	6	5	2	영혼사
//후연
8	8232	6	8	1	왈숙네
8	8233	6	8	1	왈숙네
8	8234	6	8	1	왈숙네
18	8221	2	4	2	성황할머니
19	8222	2	4	2	성황할머니
19	8227	3	5	2	성황할머니
9	8231	5	5	2	떡쇠
11	8240	5	4	2	옥이
13	8238	4	5	2	예쁜이
15	8239	5	4	2	고구려갑옷점
22	8217	6	6	2	직업전사
20	8230	6	6	2	직업도적
24	8219	6	6	2	직업술사
26	8237	6	6	2	직업도사
28	8241	6	5	2	영혼사
//개주
8	8259	6	8	1	왈숙네
8	8260	6	8	1	왈숙네
8	8261	6	8	1	왈숙네
18	8248	2	4	2	성황할머니
19	8249	2	4	2	성황할머니
19	8254	3	5	2	성황할머니
9	8258	5	5	2	떡쇠
11	8267	5	4	2	옥이
13	8265	4	5	2	예쁜이
15	8266	5	4	2	고구려갑옷점
22	8244	6	6	2	직업전사
20	8257	6	6	2	직업도적
24	8246	6	6	2	직업술사
26	8264	6	6	2	직업도사
28	8268	6	5	2	영혼사

//동부여굴
//34	2263	30	40	2	초보사냥도우미
//35	2263	14	78	2	쥐굴도우미
//36	2263	41	28	2	사슴굴도우미
//37	2263	31	46	2	돼지굴도우미
//38	2263	40	144	2	곰굴도우미
//39	2263	123	144	2	여우굴도우미
//40	2263	18	141	2	인형굴도우미
//50	2263	110	126	2	자호굴도우미
//42	2263	87	26	2	유령굴도우미
//44	2263	102	23	2	흑령굴도우미
//46	2263	128	48	2	전갈굴도우미
//48	2263	98	113	2	물망동도우미
//51	2263	86	143	2	비밀세작도우미
//49	2263	68	122	2	흉가도우미
//송원굴
//34	3199	30	40	2	초보사냥도우미
//35	3199	14	78	2	쥐굴도우미
//36	3199	41	28	2	사슴굴도우미
//37	3199	31	46	2	돼지굴도우미
//38	3199	40	144	2	곰굴도우미
//39	3199	123	144	2	여우굴도우미
//40	3199	18	141	2	인형굴도우미
//50	3199	110	126	2	자호굴도우미
//42	3199	87	26	2	유령굴도우미
//44	3199	102	23	2	흑령굴도우미
//46	3199	128	48	2	전갈굴도우미
//48	3199	98	113	2	물망동도우미
//51	3199	86	143	2	비밀세작도우미
//49	3199	68	122	2	흉가도우미
//읍루굴
//34	3201	30	40	2	초보사냥도우미
//35	3201	14	78	2	쥐굴도우미
//36	3201	41	28	2	사슴굴도우미
//37	3201	31	46	2	돼지굴도우미
//38	3201	40	144	2	곰굴도우미
//39	3201	123	144	2	여우굴도우미
//40	3201	18	141	2	인형굴도우미
//50	3201	110	126	2	자호굴도우미
//42	3201	87	26	2	유령굴도우미
//44	3201	102	23	2	흑령굴도우미
//46	3201	128	48	2	전갈굴도우미
//48	3201	98	113	2	물망동도우미
//51	3201	86	143	2	비밀세작도우미
//49	3201	68	122	2	흉가도우미
//어양굴
//34	3205	30	40	2	초보사냥도우미
//35	3205	14	78	2	쥐굴도우미
//36	3205	41	28	2	사슴굴도우미
//37	3205	31	46	2	돼지굴도우미
//38	3205	40	144	2	곰굴도우미
//39	3205	123	144	2	여우굴도우미
//40	3205	18	141	2	인형굴도우미
//50	3205	110	126	2	자호굴도우미
//42	3205	87	26	2	유령굴도우미
//44	3205	102	23	2	흑령굴도우미
//46	3205	128	48	2	전갈굴도우미
//48	3205	98	113	2	물망동도우미
//51	3205	86	143	2	비밀세작도우미
//49	3205	68	122	2	흉가도우미
//관령굴
//34	3206	30	40	2	초보사냥도우미
//35	3206	14	78	2	쥐굴도우미
//36	3206	41	28	2	사슴굴도우미
//37	3206	31	46	2	돼지굴도우미
//38	3206	40	144	2	곰굴도우미
//39	3206	123	144	2	여우굴도우미
//40	3206	18	141	2	인형굴도우미
//50	3206	110	126	2	자호굴도우미
//42	3206	87	26	2	유령굴도우미
//44	3206	102	23	2	흑령굴도우미
//46	3206	128	48	2	전갈굴도우미
//48	3206	98	113	2	물망동도우미
//51	3206	86	143	2	비밀세작도우미
//49	3206	68	122	2	흉가도우미
//범안굴
//34	3207	30	40	2	초보사냥도우미
//35	3207	11	78	2	쥐굴도우미
//37	3207	31	46	2	돼지굴도우미
//38	3207	40	144	2	곰굴도우미
//39	3207	123	144	2	여우굴도우미
//40	3207	18	141	2	인형굴도우미
//50	3207	110	126	2	자호굴도우미
//42	3207	87	26	2	유령굴도우미
//44	3207	102	23	2	흑령굴도우미
//46	3207	128	48	2	전갈굴도우미
//48	3207	98	113	2	물망동도우미
//51	3207	86	143	2	비밀세작도우미
//49	3207	68	123	2	흉가도우미
//장훈굴
//34	3200	30	40	2	초보사냥도우미
//35	3200	11	78	2	쥐굴도우미
//36	3200	41	28	2	사슴굴도우미
//37	3200	31	46	2	돼지굴도우미
//38	3200	40	144	2	곰굴도우미
//39	3200	123	144	2	여우굴도우미
//40	3200	18	141	2	인형굴도우미
//50	3200	110	126	2	자호굴도우미
//42	3200	87	26	2	유령굴도우미
//44	3200	102	23	2	흑령굴도우미
//46	3200	128	48	2	전갈굴도우미
//48	3200	98	113	2	물망동도우미
//51	3200	86	143	2	비밀세작도우미
//49	3200	68	123	2	흉가도우미
//만번한굴
//34	3202	30	40	2	초보사냥도우미
//35	3202	14	78	2	쥐굴도우미
//36	3202	41	29	2	사슴굴도우미
//37	3202	31	46	2	돼지굴도우미
//38	3202	40	144	2	곰굴도우미
//39	3202	123	144	2	여우굴도우미
//40	3202	18	141	2	인형굴도우미
//50	3202	110	126	2	자호굴도우미
//42	3202	87	26	2	유령굴도우미
//44	3202	102	24	2	흑령굴도우미
//46	3202	128	49	2	전갈굴도우미
//48	3202	98	113	2	물망동도우미
//51	3202	86	143	2	비밀세작도우미
//49	3202	68	121	2	흉가도우미
//천안굴
//34	3203	30	40	2	초보사냥도우미
//35	3203	14	79	2	쥐굴도우미
//36	3203	41	29	2	사슴굴도우미
//37	3203	31	46	2	돼지굴도우미
//38	3203	43	146	2	곰굴도우미
//39	3203	123	144	2	여우굴도우미
//40	3203	21	144	2	인형굴도우미
//50	3203	110	126	2	자호굴도우미
//42	3203	87	26	2	유령굴도우미
//44	3203	102	23	2	흑령굴도우미
//46	3203	128	48	2	전갈굴도우미
//48	3203	98	114	2	물망동도우미
//51	3203	86	143	2	비밀세작도우미
//49	3203	68	122	2	흉가도우미
//상곡굴
//34	3204	30	41	2	초보사냥도우미
//35	3204	14	79	2	쥐굴도우미
//36	3204	41	29	2	사슴굴도우미
//37	3204	31	47	2	돼지굴도우미
//38	3204	40	144	2	곰굴도우미
//39	3204	123	144	2	여우굴도우미
//40	3204	18	141	2	인형굴도우미
//50	3204	110	126	2	자호굴도우미
//42	3204	87	26	2	유령굴도우미
//44	3204	102	24	2	흑령굴도우미
//46	3204	128	49	2	전갈굴도우미
//48	3204	98	113	2	물망동도우미
//51	3204	86	143	2	비밀세작도우미
//49	3204	68	121	2	흉가도우미
//평양굴도우미
//34	3178	37	173	2	초보사냥도우미
//35	3178	44	113	2	쥐굴도우미
//37	3178	193	123	2	돼지굴도우미
//38	3178	198	72	2	곰굴도우미
//39	3178	18	164	2	여우굴도우미
//50	3178	194	140	2	자호굴도우미
//41	3178	149	18	2	해골굴도우미
//44	3178	29	27	2	흑해골굴도우미
//45	3178	78	35	2	사마귀굴도우미
//47	3178	41	25	2	백륜동도우미
//51	3178	136	204	2	비밀세작도우미
//49	3178	37	65	2	흉가도우미
//졸본굴도우미
//34	3176	37	173	2	초보사냥도우미
//35	3176	44	113	2	쥐굴도우미
//36	3176	129	25	2	사슴굴도우미
//37	3176	193	123	2	돼지굴도우미
//38	3176	198	71	2	곰굴도우미
//39	3176	18	164	2	여우굴도우미
//50	3176	194	140	2	자호굴도우미
//41	3176	149	18	2	해골굴도우미
//44	3176	32	27	2	흑해골굴도우미
//45	3176	78	35	2	사마귀굴도우미
//47	3176	41	24	2	백륜동도우미
//51	3176	136	204	2	비밀세작도우미
//49	3176	37	65	2	흉가도우미
//숙군굴도우미
//34	3174	37	173	2	초보사냥도우미
//35	3174	44	113	2	쥐굴도우미
//37	3174	193	123	2	돼지굴도우미
//38	3174	198	71	2	곰굴도우미
//39	3174	18	165	2	여우굴도우미
//50	3174	194	140	2	자호굴도우미
//41	3174	149	18	2	해골굴도우미
//44	3174	29	27	2	흑해골굴도우미
//45	3174	78	35	2	사마귀굴도우미
//47	3174	41	25	2	백륜동도우미
//51	3174	136	204	2	비밀세작도우미
//49	3174	37	65	2	흉가도우미
//선양굴도우미
//34	3173	37	173	2	초보사냥도우미
//37	3173	193	123	2	돼지굴도우미
//38	3173	198	71	2	곰굴도우미
//39	3173	21	165	2	여우굴도우미
//50	3173	194	140	2	자호굴도우미
//41	3173	149	18	2	해골굴도우미
//44	3173	29	27	2	흑해골굴도우미
//45	3173	78	35	2	사마귀굴도우미
//51	3173	136	204	2	비밀세작도우미
//49	3173	37	63	2	흉가도우미
//집안굴도우미
//34	3177	37	173	2	초보사냥도우미
//35	3177	45	113	2	쥐굴도우미
//37	3177	193	123	2	돼지굴도우미
//38	3177	198	71	2	곰굴도우미
//39	3177	18	164	2	여우굴도우미
//50	3177	194	140	2	자호굴도우미
//41	3177	149	18	2	해골굴도우미
//44	3177	32	27	2	흑해골굴도우미
//45	3177	78	36	2	사마귀굴도우미
//47	3177	41	24	2	백륜동도우미
//51	3177	136	204	2	비밀세작도우미
//49	3177	37	59	2	흉가도우미
//산해굴도우미
//34	3172	37	173	2	초보사냥도우미
//35	3172	46	111	2	쥐굴도우미
//37	3172	193	123	2	돼지굴도우미
//38	3172	198	72	2	곰굴도우미
//39	3172	18	164	2	여우굴도우미
//50	3172	194	140	2	자호굴도우미
//41	3172	149	18	2	해골굴도우미
//44	3172	32	31	2	흑해골굴도우미
//45	3172	78	35	2	사마귀굴도우미
//51	3172	136	204	2	비밀세작도우미
//49	3172	37	65	2	흉가도우미
//신성도우미
//34	3170	37	173	2	초보사냥도우미
//35	3170	44	113	2	쥐굴도우미
//37	3170	193	123	2	돼지굴도우미
//38	3170	198	71	2	곰굴도우미
//39	3170	18	164	2	여우굴도우미
//50	3170	194	140	2	자호굴도우미
//41	3170	149	18	2	해골굴도우미
//44	3170	32	27	2	흑해골굴도우미
//45	3170	78	35	2	사마귀굴도우미
//47	3170	41	24	2	백륜동도우미
//51	3170	136	204	2	비밀세작도우미
//49	3170	37	65	2	흉가도우미
//용성도우미
//34	3175	37	173	2	초보사냥도우미
//35	3175	44	113	2	쥐굴도우미
//37	3175	193	123	2	돼지굴도우미
//38	3175	198	71	2	곰굴도우미
//39	3175	18	164	2	여우굴도우미
//50	3175	194	140	2	자호굴도우미
//41	3175	149	18	2	해골굴도우미
//44	3175	32	31	2	흑해골굴도우미
//45	3175	78	35	2	사마귀굴도우미
//44	3175	44	29	2	백륜동도우미
//51	3175	136	204	2	비밀세작도우미
//49	3175	37	65	2	흉가도우미
//후연성도우미
//34	3179	37	173	2	초보사냥도우미
//35	3179	44	113	2	쥐굴도우미
//37	3179	193	123	2	돼지굴도우미
//38	3179	198	71	2	곰굴도우미
//39	3179	18	164	2	여우굴도우미
//50	3179	194	140	2	자호굴도우미
//41	3179	149	18	2	해골굴도우미
//44	3179	32	31	2	흑해골굴도우미
//45	3179	78	35	2	사마귀굴도우미
//44	3179	44	29	2	백륜동도우미
//51	3179	136	204	2	비밀세작도우미
//49	3179	37	65	2	흉가도우미
//개주굴도우미
//34	3171	37	173	2	초보사냥도우미
//37	3171	192	123	2	돼지굴도우미
//38	3171	198	71	2	곰굴도우미
//39	3171	18	165	2	여우굴도우미
//50	3171	194	140	2	자호굴도우미
//41	3171	149	18	2	해골굴도우미
//44	3171	32	31	2	흑해골굴도우미
//45	3171	78	35	2	사마귀굴도우미
//44	3171	44	29	2	백륜동도우미
//51	3171	136	204	2	비밀세작도우미
//49	3171	37	65	2	흉가도우미

//신부여성
8	33010	14	8	2	신부여주모
8	33011	14	8	2	신부여주모
8	33012	14	8	2	신부여주모
8	33013	14	8	2	신부여주모
8	33014	14	8	2	신부여주모
8	33100	14	8	2	신부여주모
8	33101	14	8	2	신부여주모
8	33102	14	8	2	신부여주모
8	33103	14	8	2	신부여주모

//신국내성
8	30010	14	8	2	신국내주모
8	30011	14	8	2	신국내주모
8	30012	14	8	2	신국내주모
8	30013	14	8	2	신국내주모
8	30014	14	8	2	신국내주모
8	30015	14	8	2	신국내주모
8	30100	14	8	2	신국내주모
8	30101	14	8	2	신국내주모
8	30102	14	8	2	신국내주모
8	30103	14	8	2	신국내주모
8	30104	14	8	2	신국내주모
8	30105	14	8	2	신국내주모
8	30106	14	8	2	신국내주모
8	30107	14	8	2	신국내주모

//배
194	1744	17	36	2	부여섬선원
195	1745	7	5	2	부여섬뱃사공
198	1746	9	20	2	부여고균도매표상
53	1822	41	8	2	암표상
196	1746	17	36	2	고구려섬선원
199	1744	20	20	2	고구려고균도매표상
197	1747	7	5	2	고구려섬뱃사공
204	1822	58	16	2	부여-일본섬선원
205	6490	7	5	2	부여-일본섬뱃사공
206	1809	58	16	2	고구려-일본섬선원
207	6491	7	5	2	고구려-일본섬뱃사공
145	906	30	2	2	말단선원

//부여
157	608	12	8	2	무달
157	7707	12	8	2	무달
157	7734	12	8	2	무달
157	7761	12	8	2	무달
157	7788	12	8	2	무달
157	7815	12	8	2	무달
157	7842	12	8	2	무달
157	7869	12	8	2	무달
157	7896	12	8	2	무달
157	7923	12	8	2	무달
157	7923	12	8	2	무달
157	7950	12	8	2	무달
//고구려
158	616	12	8	2	무두
158	8007	12	8	2	무두
158	8034	12	8	2	무두
158	8061	12	8	2	무두
158	8088	12	8	2	무두
158	8115	12	8	2	무두
158	8142	12	8	2	무두
158	8169	12	8	2	무두
158	8196	12	8	2	무두
158	8223	12	8	2	무두
158	8250	12	8	2	무두

//부여
214	608	7	8	2	열쇠교환상
214	7707	7	8	2	열쇠교환상
214	7734	7	8	2	열쇠교환상
214	7761	7	8	2	열쇠교환상
214	7788	7	8	2	열쇠교환상
214	7815	7	8	2	열쇠교환상
214	7842	7	8	2	열쇠교환상
214	7869	7	8	2	열쇠교환상
214	7896	7	8	2	열쇠교환상
214	7923	7	8	2	열쇠교환상
214	7923	7	8	2	열쇠교환상
214	7950	7	8	2	열쇠교환상
//고구려
214	614	7	8	2	열쇠교환상
214	8007	7	8	2	열쇠교환상
214	8034	7	8	2	열쇠교환상
214	8061	7	8	2	열쇠교환상
214	8088	7	8	2	열쇠교환상
214	8115	7	8	2	열쇠교환상
214	8142	7	8	2	열쇠교환상
214	8169	7	8	2	열쇠교환상
214	8196	7	8	2	열쇠교환상
214	8223	7	8	2	열쇠교환상
214	8250	7	8	2	열쇠교환상

//공성
212	2244	29	33	2	성황할머니
212	2245	29	33	2	성황할머니
212	2246	29	33	2	성황할머니
212	2247	29	33	2	성황할머니
224	2245	27	33	2	청룡성문지기
223	2246	27	33	2	주작성문지기
226	2244	27	33	2	백호성문지기
225	2247	27	33	2	현무성문지기

//34	3200	32	117	2	초보사냥도우미
//34	3201	32	117	2	초보사냥도우미
//34	3202	32	117	2	초보사냥도우미
//34	3203	32	117	2	초보사냥도우미
//34	3204	32	117	2	초보사냥도우미
//34	3205	32	117	2	초보사냥도우미
//34	3206	32	117	2	초보사냥도우미
//34	3207	32	117	2	초보사냥도우미
//34	3199	32	117	2	초보사냥도우미
//34	2263	32	117	2	초보사냥도우미
